Year,AvgTEMP_C,,,,,,,,,,
2012,18.89,,,,,,,,,,
2012,18.48,,,,,,,,,,
2012,17.79,,,,,,,,,,
2012,17.14,,,,,,,,,,
2012,16.91,,,,,,,,,,
2012,16.55,,,,,,,,,,
2012,15.88,,,,,,,,,,
2012,15.89,,,,,,,,,,
2012,16.32,,,,,,,,,,
2012,18.04,,,,,,,,,,
2012,20.98,,,,,,,,,,
2012,23.43,,,,,,,,,,
2012,25.01,,,,,,,,,,
2012,26.55,,,,,,,,,,
2012,28.51,,,,,,,,,,
2012,29.05,,,,,,,,,,
2012,29.37,,,,,,,,,,
2012,29.2,,,,,,,,,,
2012,26.5,,,,,,,,,,
2012,24.37,,,,,,,,,,
2012,22.64,,,,,,,,,,
2012,21.36,,,,,,,,,,
2012,20.27,,,,,,,,,,
2012,19.63,,,,,,,,,,
2012,19.04,,,,,,,,,,
2012,18.27,,,,,,,,,,
2012,17.98,,,,,,,,,,
2012,17.77,,,,,,,,,,
2012,17.33,,,,,,,,,,
2012,16.94,,,,,,,,,,
2012,17.15,,,,,,,,,,
2012,16.57,,,,,,,,,,
2012,17.36,,,,,,,,,,
2012,19.33,,,,,,,,,,
2012,21.81,,,,,,,,,,
2012,24.25,,,,,,,,,,
2012,26.19,,,,,,,,,,
2012,26.55,,,,,,,,,,
2012,27.51,,,,,,,,,,
2012,27.65,,,,,,,,,,
2012,27.43,,,,,,,,,,
2012,26.8,,,,,,,,,,
2012,25.31,,,,,,,,,,
2012,23.76,,,,,,,,,,
2012,23.35,,,,,,,,,,
2012,22.42,,,,,,,,,,
2012,21.6,,,,,,,,,,
2012,20.16,,,,,,,,,,
2012,18.92,,,,,,,,,,
2012,18.25,,,,,,,,,,
2012,17.52,,,,,,,,,,
2012,17.01,,,,,,,,,,
2012,16.85,,,,,,,,,,
2012,16.35,,,,,,,,,,
2012,16.12,,,,,,,,,,
2012,16.09,,,,,,,,,,
2012,16.62,,,,,,,,,,
2012,18.22,,,,,,,,,,
2012,20.96,,,,,,,,,,
2012,23.63,,,,,,,,,,
2012,25.33,,,,,,,,,,
2012,26.07,,,,,,,,,,
2012,26.8,,,,,,,,,,
2012,27.38,,,,,,,,,,
2012,28,,,,,,,,,,
2012,27.1,,,,,,,,,,
2012,25.56,,,,,,,,,,
2012,23.04,,,,,,,,,,
2012,21.34,,,,,,,,,,
2012,21.37,,,,,,,,,,
2012,21.54,,,,,,,,,,
2012,20.62,,,,,,,,,,
2012,19.11,,,,,,,,,,
2012,18.29,,,,,,,,,,
2012,18.02,,,,,,,,,,
2012,17.61,,,,,,,,,,
2012,17.22,,,,,,,,,,
2012,17.26,,,,,,,,,,
2012,17.27,,,,,,,,,,
2012,17.37,,,,,,,,,,
2012,17.99,,,,,,,,,,
2012,20.41,,,,,,,,,,
2012,23.21,,,,,,,,,,
2012,24.52,,,,,,,,,,
2012,26.12,,,,,,,,,,
2012,26.96,,,,,,,,,,
2012,28.05,,,,,,,,,,
2012,27.45,,,,,,,,,,
2012,24.36,,,,,,,,,,
2012,22.92,,,,,,,,,,
2012,24.09,,,,,,,,,,
2012,23.58,,,,,,,,,,
2012,23.01,,,,,,,,,,
2012,22.67,,,,,,,,,,
2012,23.01,,,,,,,,,,
2012,23.02,,,,,,,,,,
2012,23.53,,,,,,,,,,
2012,22.98,,,,,,,,,,
2012,22.78,,,,,,,,,,
2012,22.79,,,,,,,,,,
2012,22.92,,,,,,,,,,
2012,22.61,,,,,,,,,,
2012,22.38,,,,,,,,,,
2012,21.72,,,,,,,,,,
2012,22.24,,,,,,,,,,
2012,22.66,,,,,,,,,,
2012,23.27,,,,,,,,,,
2012,24.36,,,,,,,,,,
2012,25.53,,,,,,,,,,
2012,27.47,,,,,,,,,,
2012,28.36,,,,,,,,,,
2012,28.76,,,,,,,,,,
2012,28.87,,,,,,,,,,
2012,28.36,,,,,,,,,,
2012,27.47,,,,,,,,,,
2012,26.04,,,,,,,,,,
2012,23.04,,,,,,,,,,
2012,20.8,,,,,,,,,,
2012,19.29,,,,,,,,,,
2012,18.17,,,,,,,,,,
2012,17.27,,,,,,,,,,
2012,16.58,,,,,,,,,,
2012,15.94,,,,,,,,,,
2012,15.67,,,,,,,,,,
2012,15.47,,,,,,,,,,
2012,15.15,,,,,,,,,,
2012,15.3,,,,,,,,,,
2012,14.82,,,,,,,,,,
2012,15.08,,,,,,,,,,
2012,16.85,,,,,,,,,,
2012,18.41,,,,,,,,,,
2012,19.92,,,,,,,,,,
2012,20.89,,,,,,,,,,
2012,21.99,,,,,,,,,,
2012,23.07,,,,,,,,,,
2012,23.85,,,,,,,,,,
2012,24.28,,,,,,,,,,
2012,23.88,,,,,,,,,,
2012,22.99,,,,,,,,,,
2012,21.19,,,,,,,,,,
2012,18.17,,,,,,,,,,
2012,16.65,,,,,,,,,,
2012,15.72,,,,,,,,,,
2012,14.96,,,,,,,,,,
2012,14.15,,,,,,,,,,
2012,13.45,,,,,,,,,,
2012,12.8,,,,,,,,,,
2012,12.71,,,,,,,,,,
2012,12.09,,,,,,,,,,
2012,11.53,,,,,,,,,,
2012,11.16,,,,,,,,,,
2012,10.81,,,,,,,,,,
2012,11.15,,,,,,,,,,
2012,13.12,,,,,,,,,,
2012,17.01,,,,,,,,,,
2012,20.38,,,,,,,,,,
2012,22.13,,,,,,,,,,
2012,23.75,,,,,,,,,,
2012,25.22,,,,,,,,,,
2012,26.36,,,,,,,,,,
2012,26.77,,,,,,,,,,
2012,26.22,,,,,,,,,,
2012,24.43,,,,,,,,,,
2012,21.51,,,,,,,,,,
2012,19.37,,,,,,,,,,
2012,18.1,,,,,,,,,,
2012,18.28,,,,,,,,,,
2012,19.77,,,,,,,,,,
2012,21.1,,,,,,,,,,
2012,20.78,,,,,,,,,,
2012,18.16,,,,,,,,,,
2012,19.93,,,,,,,,,,
2012,21.41,,,,,,,,,,
2012,20.7,,,,,,,,,,
2012,19.86,,,,,,,,,,
2012,18.74,,,,,,,,,,
2012,17.24,,,,,,,,,,
2012,18.15,,,,,,,,,,
2012,21.69,,,,,,,,,,
2012,25.9,,,,,,,,,,
2012,27.19,,,,,,,,,,
2012,28.75,,,,,,,,,,
2012,30.62,,,,,,,,,,
2012,31.67,,,,,,,,,,
2012,32.14,,,,,,,,,,
2012,31.5,,,,,,,,,,
2012,29.57,,,,,,,,,,
2012,25.91,,,,,,,,,,
2012,27.11,,,,,,,,,,
2012,28.2,,,,,,,,,,
2012,27.94,,,,,,,,,,
2012,28.37,,,,,,,,,,
2012,27.39,,,,,,,,,,
2012,24.15,,,,,,,,,,
2012,21.86,,,,,,,,,,
2012,23.07,,,,,,,,,,
2012,22.58,,,,,,,,,,
2012,21.78,,,,,,,,,,
2012,20.79,,,,,,,,,,
2012,20.18,,,,,,,,,,
2012,21.16,,,,,,,,,,
2012,22.9,,,,,,,,,,
2012,24.17,,,,,,,,,,
2012,26.02,,,,,,,,,,
2012,27.23,,,,,,,,,,
2012,28.27,,,,,,,,,,
2012,29.67,,,,,,,,,,
2012,30.5,,,,,,,,,,
2012,30.64,,,,,,,,,,
2012,30.03,,,,,,,,,,
2012,28.68,,,,,,,,,,
2012,25.27,,,,,,,,,,
2012,23.71,,,,,,,,,,
2012,23.19,,,,,,,,,,
2012,23.46,,,,,,,,,,
2012,23.03,,,,,,,,,,
2012,22.48,,,,,,,,,,
2012,21.62,,,,,,,,,,
2012,21.35,,,,,,,,,,
2012,21.26,,,,,,,,,,
2012,20.81,,,,,,,,,,
2012,20.29,,,,,,,,,,
2012,20.36,,,,,,,,,,
2012,20.58,,,,,,,,,,
2012,20.79,,,,,,,,,,
2012,21.68,,,,,,,,,,
2012,23.27,,,,,,,,,,
2012,24.73,,,,,,,,,,
2012,25.71,,,,,,,,,,
2012,26.42,,,,,,,,,,
2012,26.85,,,,,,,,,,
2012,27.27,,,,,,,,,,
2012,27.49,,,,,,,,,,
2012,26.65,,,,,,,,,,
2012,25.8,,,,,,,,,,
2012,23.61,,,,,,,,,,
2012,22.4,,,,,,,,,,
2012,21.64,,,,,,,,,,
2012,21.09,,,,,,,,,,
2012,20.39,,,,,,,,,,
2012,19.29,,,,,,,,,,
2012,18.95,,,,,,,,,,
2012,19.13,,,,,,,,,,
2012,19.7,,,,,,,,,,
2012,20.81,,,,,,,,,,
2012,20.98,,,,,,,,,,
2012,20.61,,,,,,,,,,
2012,20.17,,,,,,,,,,
2012,19.9,,,,,,,,,,
2012,19.97,,,,,,,,,,
2012,20.05,,,,,,,,,,
2012,20.15,,,,,,,,,,
2012,20.92,,,,,,,,,,
2012,21.52,,,,,,,,,,
2012,22.36,,,,,,,,,,
2012,22.6,,,,,,,,,,
2012,22.58,,,,,,,,,,
2012,22.35,,,,,,,,,,
2012,21.4,,,,,,,,,,
2012,20.92,,,,,,,,,,
2012,20.92,,,,,,,,,,
2012,20.7,,,,,,,,,,
2012,20.61,,,,,,,,,,
2012,20.61,,,,,,,,,,
2012,20.57,,,,,,,,,,
2012,20.51,,,,,,,,,,
2012,20.43,,,,,,,,,,
2012,20.5,,,,,,,,,,
2012,20.24,,,,,,,,,,
2012,19.83,,,,,,,,,,
2012,20.01,,,,,,,,,,
2012,20.29,,,,,,,,,,
2012,20.63,,,,,,,,,,
2012,21.28,,,,,,,,,,
2012,22.06,,,,,,,,,,
2012,22.21,,,,,,,,,,
2012,23.2,,,,,,,,,,
2012,23.89,,,,,,,,,,
2012,26.65,,,,,,,,,,
2012,26.05,,,,,,,,,,
2012,25.31,,,,,,,,,,
2012,25.61,,,,,,,,,,
2012,24.84,,,,,,,,,,
2012,23.19,,,,,,,,,,
2012,22.84,,,,,,,,,,
2012,23.18,,,,,,,,,,
2012,23.43,,,,,,,,,,
2012,23.56,,,,,,,,,,
2012,23.58,,,,,,,,,,
2012,23.51,,,,,,,,,,
2012,23.33,,,,,,,,,,
2012,23.49,,,,,,,,,,
2012,23.67,,,,,,,,,,
2012,23.67,,,,,,,,,,
2012,23.2,,,,,,,,,,
2012,22.98,,,,,,,,,,
2012,23.16,,,,,,,,,,
2012,22.68,,,,,,,,,,
2012,21.75,,,,,,,,,,
2012,21.79,,,,,,,,,,
2012,22.51,,,,,,,,,,
2012,23.43,,,,,,,,,,
2012,25.03,,,,,,,,,,
2012,26.21,,,,,,,,,,
2012,27.04,,,,,,,,,,
2012,27.09,,,,,,,,,,
2012,25.28,,,,,,,,,,
2012,23.91,,,,,,,,,,
2012,22.55,,,,,,,,,,
2012,21.3,,,,,,,,,,
2012,20.29,,,,,,,,,,
2012,19.59,,,,,,,,,,
2012,19.09,,,,,,,,,,
2012,18.7,,,,,,,,,,
2012,18.23,,,,,,,,,,
2012,17.83,,,,,,,,,,
2012,17.62,,,,,,,,,,
2012,17.35,,,,,,,,,,
2012,17.05,,,,,,,,,,
2012,17.09,,,,,,,,,,
2012,17.61,,,,,,,,,,
2012,18.88,,,,,,,,,,
2012,19.38,,,,,,,,,,
2012,20.46,,,,,,,,,,
2012,22.09,,,,,,,,,,
2012,24.44,,,,,,,,,,
2012,26.33,,,,,,,,,,
2012,27.43,,,,,,,,,,
2012,27.41,,,,,,,,,,
2012,26.69,,,,,,,,,,
2012,25.71,,,,,,,,,,
2012,24.14,,,,,,,,,,
2012,22.13,,,,,,,,,,
2012,21.37,,,,,,,,,,
2012,21.27,,,,,,,,,,
2012,21.53,,,,,,,,,,
2012,21.58,,,,,,,,,,
2012,21.15,,,,,,,,,,
2012,22.07,,,,,,,,,,
2012,21.12,,,,,,,,,,
2012,20.4,,,,,,,,,,
2012,19.72,,,,,,,,,,
2012,19.13,,,,,,,,,,
2012,18.72,,,,,,,,,,
2012,19,,,,,,,,,,
2012,20.48,,,,,,,,,,
2012,23.65,,,,,,,,,,
2012,25.79,,,,,,,,,,
2012,26.49,,,,,,,,,,
2012,26.97,,,,,,,,,,
2012,28.75,,,,,,,,,,
2012,29.55,,,,,,,,,,
2012,29.96,,,,,,,,,,
2012,28.96,,,,,,,,,,
2012,26.64,,,,,,,,,,
2012,25,,,,,,,,,,
2012,23.48,,,,,,,,,,
2012,23.67,,,,,,,,,,
2012,23.82,,,,,,,,,,
2012,23.53,,,,,,,,,,
2012,23.51,,,,,,,,,,
2012,22.69,,,,,,,,,,
2012,22.34,,,,,,,,,,
2012,22.59,,,,,,,,,,
2012,22.13,,,,,,,,,,
2012,21.55,,,,,,,,,,
2012,21.07,,,,,,,,,,
2012,21.02,,,,,,,,,,
2012,21.8,,,,,,,,,,
2012,23.22,,,,,,,,,,
2012,23.9,,,,,,,,,,
2012,24.17,,,,,,,,,,
2012,24.03,,,,,,,,,,
2012,26.26,,,,,,,,,,
2012,27.13,,,,,,,,,,
2012,27.7,,,,,,,,,,
2012,27.53,,,,,,,,,,
2012,25.87,,,,,,,,,,
2012,18.4,,,,,,,,,,
2012,17.12,,,,,,,,,,
2012,16.92,,,,,,,,,,
2012,16.64,,,,,,,,,,
2012,16.49,,,,,,,,,,
2012,16.37,,,,,,,,,,
2012,16.27,,,,,,,,,,
2012,16.3,,,,,,,,,,
2012,16.17,,,,,,,,,,
2012,16.08,,,,,,,,,,
2012,15.97,,,,,,,,,,
2012,15.51,,,,,,,,,,
2012,14.91,,,,,,,,,,
2012,14.03,,,,,,,,,,
2012,13.93,,,,,,,,,,
2012,14.79,,,,,,,,,,
2012,17.05,,,,,,,,,,
2012,19.28,,,,,,,,,,
2012,21.19,,,,,,,,,,
2012,21.95,,,,,,,,,,
2012,22.39,,,,,,,,,,
2012,24.03,,,,,,,,,,
2012,24.32,,,,,,,,,,
2012,23.52,,,,,,,,,,
2012,20.48,,,,,,,,,,
2012,18.29,,,,,,,,,,
2012,16.34,,,,,,,,,,
2012,16.03,,,,,,,,,,
2012,15.76,,,,,,,,,,
2012,14.62,,,,,,,,,,
2012,13.98,,,,,,,,,,
2012,13.64,,,,,,,,,,
2012,13.1,,,,,,,,,,
2012,12.36,,,,,,,,,,
2012,11.85,,,,,,,,,,
2012,11.33,,,,,,,,,,
2012,10.79,,,,,,,,,,
2012,10.45,,,,,,,,,,
2012,10.85,,,,,,,,,,
2012,12.25,,,,,,,,,,
2012,15.66,,,,,,,,,,
2012,18.35,,,,,,,,,,
2012,19.44,,,,,,,,,,
2012,19.76,,,,,,,,,,
2012,20.28,,,,,,,,,,
2012,20.31,,,,,,,,,,
2012,20.68,,,,,,,,,,
2012,19.84,,,,,,,,,,
2012,18.77,,,,,,,,,,
2012,17.09,,,,,,,,,,
2012,13.71,,,,,,,,,,
2012,11.82,,,,,,,,,,
2012,10.85,,,,,,,,,,
2012,10.08,,,,,,,,,,
2012,9.56,,,,,,,,,,
2012,8.96,,,,,,,,,,
2012,8.32,,,,,,,,,,
2012,7.88,,,,,,,,,,
2012,7.718,,,,,,,,,,
2012,7.342,,,,,,,,,,
2012,7.176,,,,,,,,,,
2012,7.288,,,,,,,,,,
2012,7.872,,,,,,,,,,
2012,9.83,,,,,,,,,,
2012,14.06,,,,,,,,,,
2012,16.42,,,,,,,,,,
2012,17.42,,,,,,,,,,
2012,19.15,,,,,,,,,,
2012,20.88,,,,,,,,,,
2012,20.51,,,,,,,,,,
2012,21.93,,,,,,,,,,
2012,20.94,,,,,,,,,,
2012,18.38,,,,,,,,,,
2012,16.28,,,,,,,,,,
2012,14.83,,,,,,,,,,
2012,13.99,,,,,,,,,,
2012,13.2,,,,,,,,,,
2012,12.64,,,,,,,,,,
2012,12.39,,,,,,,,,,
2012,11.66,,,,,,,,,,
2012,10.87,,,,,,,,,,
2012,10.62,,,,,,,,,,
2012,10.34,,,,,,,,,,
2012,10.25,,,,,,,,,,
2012,10.19,,,,,,,,,,
2012,9.5,,,,,,,,,,
2012,9.81,,,,,,,,,,
2012,11.8,,,,,,,,,,
2012,16.36,,,,,,,,,,
2012,20.06,,,,,,,,,,
2012,22.49,,,,,,,,,,
2012,24.28,,,,,,,,,,
2012,25.5,,,,,,,,,,
2012,26.28,,,,,,,,,,
2012,26.72,,,,,,,,,,
2012,24.86,,,,,,,,,,
2012,22.12,,,,,,,,,,
2012,19.19,,,,,,,,,,
2012,17.71,,,,,,,,,,
2012,17.45,,,,,,,,,,
2012,18.2,,,,,,,,,,
2012,17.33,,,,,,,,,,
2012,16.12,,,,,,,,,,
2012,15.89,,,,,,,,,,
2012,15.11,,,,,,,,,,
2012,13.78,,,,,,,,,,
2012,13.12,,,,,,,,,,
2012,12.67,,,,,,,,,,
2012,12.33,,,,,,,,,,
2012,11.92,,,,,,,,,,
2012,12.23,,,,,,,,,,
2012,14.35,,,,,,,,,,
2012,19.37,,,,,,,,,,
2012,22.39,,,,,,,,,,
2012,24.17,,,,,,,,,,
2012,25.59,,,,,,,,,,
2012,26.67,,,,,,,,,,
2012,27.43,,,,,,,,,,
2012,27.5,,,,,,,,,,
2012,25.61,,,,,,,,,,
2012,22.87,,,,,,,,,,
2012,20.34,,,,,,,,,,
2012,18.59,,,,,,,,,,
2012,17.95,,,,,,,,,,
2012,17.7,,,,,,,,,,
2012,17.67,,,,,,,,,,
2012,17.3,,,,,,,,,,
2012,16.71,,,,,,,,,,
2012,15.93,,,,,,,,,,
2012,15.22,,,,,,,,,,
2012,14.83,,,,,,,,,,
2012,14.16,,,,,,,,,,
2012,13.67,,,,,,,,,,
2012,13.36,,,,,,,,,,
2012,13.69,,,,,,,,,,
2012,15.43,,,,,,,,,,
2012,20.06,,,,,,,,,,
2012,22.95,,,,,,,,,,
2012,24.96,,,,,,,,,,
2012,26.12,,,,,,,,,,
2012,27.02,,,,,,,,,,
2012,27.04,,,,,,,,,,
2012,26.4,,,,,,,,,,
2012,24.92,,,,,,,,,,
2012,22.51,,,,,,,,,,
2012,21.04,,,,,,,,,,
2012,20.04,,,,,,,,,,
2012,19.98,,,,,,,,,,
2012,19.82,,,,,,,,,,
2012,19.35,,,,,,,,,,
2012,18.76,,,,,,,,,,
2012,18.78,,,,,,,,,,
2012,18.89,,,,,,,,,,
2012,18.39,,,,,,,,,,
2012,17.25,,,,,,,,,,
2012,15.26,,,,,,,,,,
2012,14.03,,,,,,,,,,
2012,13.25,,,,,,,,,,
2012,12.72,,,,,,,,,,
2012,13.68,,,,,,,,,,
2012,16.33,,,,,,,,,,
2012,18.25,,,,,,,,,,
2012,19.57,,,,,,,,,,
2012,20.29,,,,,,,,,,
2012,20.53,,,,,,,,,,
2012,20.3,,,,,,,,,,
2012,21.47,,,,,,,,,,
2012,20.59,,,,,,,,,,
2012,19.67,,,,,,,,,,
2012,17.51,,,,,,,,,,
2012,14.09,,,,,,,,,,
2012,12.67,,,,,,,,,,
2012,11.9,,,,,,,,,,
2012,11.35,,,,,,,,,,
2012,10.93,,,,,,,,,,
2012,10.56,,,,,,,,,,
2012,10.11,,,,,,,,,,
2012,9.79,,,,,,,,,,
2012,10.09,,,,,,,,,,
2012,10.19,,,,,,,,,,
2012,9.77,,,,,,,,,,
2012,9.88,,,,,,,,,,
2012,10.63,,,,,,,,,,
2012,13.2,,,,,,,,,,
2012,16.37,,,,,,,,,,
2012,18.33,,,,,,,,,,
2012,18.99,,,,,,,,,,
2012,20.56,,,,,,,,,,
2012,21.83,,,,,,,,,,
2012,22.19,,,,,,,,,,
2012,22.27,,,,,,,,,,
2012,21.13,,,,,,,,,,
2012,19.9,,,,,,,,,,
2012,15.82,,,,,,,,,,
2012,13.58,,,,,,,,,,
2012,12.69,,,,,,,,,,
2012,12.03,,,,,,,,,,
2012,11.5,,,,,,,,,,
2012,10.9,,,,,,,,,,
2012,10.46,,,,,,,,,,
2012,9.89,,,,,,,,,,
2012,10.01,,,,,,,,,,
2012,9.12,,,,,,,,,,
2012,8.85,,,,,,,,,,
2012,8.9,,,,,,,,,,
2012,8.78,,,,,,,,,,
2012,9.57,,,,,,,,,,
2012,11.98,,,,,,,,,,
2012,16.2,,,,,,,,,,
2012,19.86,,,,,,,,,,
2012,22.12,,,,,,,,,,
2012,23.43,,,,,,,,,,
2012,23.94,,,,,,,,,,
2012,24.65,,,,,,,,,,
2012,24.36,,,,,,,,,,
2012,22.59,,,,,,,,,,
2012,20.1,,,,,,,,,,
2012,17.68,,,,,,,,,,
2012,16.57,,,,,,,,,,
2012,16.46,,,,,,,,,,
2012,16.6,,,,,,,,,,
2012,16.67,,,,,,,,,,
2012,16.42,,,,,,,,,,
2012,18.06,,,,,,,,,,
2012,18.88,,,,,,,,,,
2012,18.68,,,,,,,,,,
2012,18.68,,,,,,,,,,
2012,18.68,,,,,,,,,,
2012,17.99,,,,,,,,,,
2012,18.52,,,,,,,,,,
2012,19.62,,,,,,,,,,
2012,20.41,,,,,,,,,,
2012,20.51,,,,,,,,,,
2012,21.24,,,,,,,,,,
2012,21.96,,,,,,,,,,
2012,21.81,,,,,,,,,,
2012,21.83,,,,,,,,,,
2012,22.34,,,,,,,,,,
2012,23.05,,,,,,,,,,
2012,22.52,,,,,,,,,,
2012,22.48,,,,,,,,,,
2012,21.79,,,,,,,,,,
2012,19.63,,,,,,,,,,
2012,19.23,,,,,,,,,,
2012,19.1,,,,,,,,,,
2012,18.99,,,,,,,,,,
2012,19.02,,,,,,,,,,
2012,18.94,,,,,,,,,,
2012,17.26,,,,,,,,,,
2012,15.48,,,,,,,,,,
2012,14.05,,,,,,,,,,
2012,13.72,,,,,,,,,,
2012,13.5,,,,,,,,,,
2012,13.26,,,,,,,,,,
2012,12.99,,,,,,,,,,
2012,14.13,,,,,,,,,,
2012,15.95,,,,,,,,,,
2012,17.41,,,,,,,,,,
2012,18.34,,,,,,,,,,
2012,18.86,,,,,,,,,,
2012,19.65,,,,,,,,,,
2012,19.93,,,,,,,,,,
2012,19.79,,,,,,,,,,
2012,18.11,,,,,,,,,,
2012,17.52,,,,,,,,,,
2012,15.29,,,,,,,,,,
2012,12.5,,,,,,,,,,
2012,11.25,,,,,,,,,,
2012,10.49,,,,,,,,,,
2012,10,,,,,,,,,,
2012,9.46,,,,,,,,,,
2012,9,,,,,,,,,,
2012,8.61,,,,,,,,,,
2012,8.06,,,,,,,,,,
2012,7.638,,,,,,,,,,
2012,7.655,,,,,,,,,,
2012,7.35,,,,,,,,,,
2012,7.062,,,,,,,,,,
2012,7.607,,,,,,,,,,
2012,9.94,,,,,,,,,,
2012,12.61,,,,,,,,,,
2012,15.78,,,,,,,,,,
2012,17.2,,,,,,,,,,
2012,18.31,,,,,,,,,,
2012,19.56,,,,,,,,,,
2012,20.01,,,,,,,,,,
2012,18.84,,,,,,,,,,
2012,18.48,,,,,,,,,,
2012,17.57,,,,,,,,,,
2012,16.83,,,,,,,,,,
2012,16.01,,,,,,,,,,
2012,15.71,,,,,,,,,,
2012,15.75,,,,,,,,,,
2012,15.24,,,,,,,,,,
2012,14.88,,,,,,,,,,
2012,14.93,,,,,,,,,,
2012,14.96,,,,,,,,,,
2012,14.7,,,,,,,,,,
2012,13.25,,,,,,,,,,
2012,12.36,,,,,,,,,,
2012,12.2,,,,,,,,,,
2012,12.99,,,,,,,,,,
2012,13.98,,,,,,,,,,
2012,15.99,,,,,,,,,,
2012,18.41,,,,,,,,,,
2012,19.56,,,,,,,,,,
2012,20.31,,,,,,,,,,
2012,20.97,,,,,,,,,,
2012,21.19,,,,,,,,,,
2012,21.11,,,,,,,,,,
2012,21.03,,,,,,,,,,
2012,21.09,,,,,,,,,,
2012,19.03,,,,,,,,,,
2012,16.63,,,,,,,,,,
2012,15.34,,,,,,,,,,
2012,14.9,,,,,,,,,,
2012,14.75,,,,,,,,,,
2012,14.94,,,,,,,,,,
2012,14.21,,,,,,,,,,
2012,13.62,,,,,,,,,,
2012,13.08,,,,,,,,,,
2012,12.93,,,,,,,,,,
2012,12.96,,,,,,,,,,
2012,13.11,,,,,,,,,,
2012,13.75,,,,,,,,,,
2012,13.85,,,,,,,,,,
2012,15.58,,,,,,,,,,
2012,17.15,,,,,,,,,,
2012,18.45,,,,,,,,,,
2012,19.15,,,,,,,,,,
2012,20.23,,,,,,,,,,
2012,21.77,,,,,,,,,,
2012,22.31,,,,,,,,,,
2012,22.39,,,,,,,,,,
2012,22.32,,,,,,,,,,
2012,21.62,,,,,,,,,,
2012,21.02,,,,,,,,,,
2012,20.61,,,,,,,,,,
2012,20.97,,,,,,,,,,
2012,18.31,,,,,,,,,,
2012,15.64,,,,,,,,,,
2012,15.77,,,,,,,,,,
2012,15.8,,,,,,,,,,
2012,15.35,,,,,,,,,,
2012,15.13,,,,,,,,,,
2012,14.4,,,,,,,,,,
2012,14.18,,,,,,,,,,
2012,13.09,,,,,,,,,,
2012,11.12,,,,,,,,,,
2012,10.12,,,,,,,,,,
2012,9.59,,,,,,,,,,
2012,10.66,,,,,,,,,,
2012,13.34,,,,,,,,,,
2012,15.1,,,,,,,,,,
2012,16.57,,,,,,,,,,
2012,17.42,,,,,,,,,,
2012,18.54,,,,,,,,,,
2012,18.17,,,,,,,,,,
2012,17.05,,,,,,,,,,
2012,17.4,,,,,,,,,,
2012,15.76,,,,,,,,,,
2012,12.11,,,,,,,,,,
2012,10.37,,,,,,,,,,
2012,9.58,,,,,,,,,,
2012,8.85,,,,,,,,,,
2012,8.43,,,,,,,,,,
2012,7.937,,,,,,,,,,
2012,7.576,,,,,,,,,,
2012,7.562,,,,,,,,,,
2012,7.821,,,,,,,,,,
2012,8.15,,,,,,,,,,
2012,8.37,,,,,,,,,,
2012,8.51,,,,,,,,,,
2012,8.62,,,,,,,,,,
2012,9.37,,,,,,,,,,
2012,10.72,,,,,,,,,,
2012,13.17,,,,,,,,,,
2012,14.66,,,,,,,,,,
2012,15.4,,,,,,,,,,
2012,16.24,,,,,,,,,,
2012,16.97,,,,,,,,,,
2012,17.25,,,,,,,,,,
2012,17.08,,,,,,,,,,
2012,16.1,,,,,,,,,,
2012,13.61,,,,,,,,,,
2012,10.98,,,,,,,,,,
2012,9.75,,,,,,,,,,
2012,9.14,,,,,,,,,,
2012,9.31,,,,,,,,,,
2012,10.34,,,,,,,,,,
2012,9.95,,,,,,,,,,
2012,9.89,,,,,,,,,,
2012,9.9,,,,,,,,,,
2012,10.23,,,,,,,,,,
2012,10.65,,,,,,,,,,
2012,7.688,,,,,,,,,,
2012,6.817,,,,,,,,,,
2012,6.557,,,,,,,,,,
2012,9.53,,,,,,,,,,
2012,12.74,,,,,,,,,,
2012,15.73,,,,,,,,,,
2012,18.25,,,,,,,,,,
2012,20.07,,,,,,,,,,
2012,21.02,,,,,,,,,,
2012,21.64,,,,,,,,,,
2012,22.29,,,,,,,,,,
2012,21.65,,,,,,,,,,
2012,20,,,,,,,,,,
2012,17.3,,,,,,,,,,
2012,15.07,,,,,,,,,,
2012,14.4,,,,,,,,,,
2012,14.72,,,,,,,,,,
2012,14.67,,,,,,,,,,
2012,14.91,,,,,,,,,,
2012,16.41,,,,,,,,,,
2012,16.41,,,,,,,,,,
2012,15.45,,,,,,,,,,
2012,14.76,,,,,,,,,,
2012,14.95,,,,,,,,,,
2012,15.16,,,,,,,,,,
2012,14.97,,,,,,,,,,
2012,15.14,,,,,,,,,,
2012,15.59,,,,,,,,,,
2012,16.42,,,,,,,,,,
2012,17.42,,,,,,,,,,
2012,18.12,,,,,,,,,,
2012,18.4,,,,,,,,,,
2012,18.94,,,,,,,,,,
2012,18.8,,,,,,,,,,
2012,19.54,,,,,,,,,,
2012,20.68,,,,,,,,,,
2012,19.35,,,,,,,,,,
2012,19.03,,,,,,,,,,
2012,17.79,,,,,,,,,,
2012,17.77,,,,,,,,,,
2012,18.49,,,,,,,,,,
2012,19.32,,,,,,,,,,
2012,19.38,,,,,,,,,,
2012,19.4,,,,,,,,,,
2012,18.65,,,,,,,,,,
2012,18.27,,,,,,,,,,
2012,18.02,,,,,,,,,,
2012,18.58,,,,,,,,,,
2012,18.14,,,,,,,,,,
